Limited tf.compat.v2.summary API due to missing TensorBoard installation.
Using SEED = 5734
/home/xianlli/dataset/HSI/urban/Urban_corrected.mat
img shape: (150, 160, 162)
img_patches_nonzero: (12048, 7, 7, 162)
x_patches shape: (12048, 7, 7, 162), labels: [1 2 3 4 5 6 7]
constructing hypergraph...
construction completed. training clustering network...
epoch
epoch 0 ==> loss=554.80756
epoch 1 ==> loss=2491.5928
epoch 2 ==> loss=417.22754
epoch 3 ==> loss=594.4873
epoch 4 ==> loss=1194.335
epoch 5 ==> loss=986.48773
epoch 6 ==> loss=458.61017
epoch 7 ==> loss=147.36345
epoch 8 ==> loss=199.97943
epoch 9 ==> loss=412.73065
epoch 10 ==> loss=497.6241
epoch 11 ==> loss=390.1892
epoch 12 ==> loss=210.80905
epoch 13 ==> loss=90.46002
epoch 14 ==> loss=86.738846
epoch 15 ==> loss=164.6875
epoch 16 ==> loss=229.69432
epoch 17 ==> loss=218.87096
epoch 18 ==> loss=151.80031
epoch 19 ==> loss=88.49452
epoch 20 ==> loss=68.88004
epoch 21 ==> loss=89.34257
epoch 22 ==> loss=117.22101
epoch 23 ==> loss=123.55809
epoch 24 ==> loss=104.53006
epoch 25 ==> loss=76.50741
epoch 26 ==> loss=57.94187
epoch 27 ==> loss=55.8547
epoch 28 ==> loss=64.05194
epoch 29 ==> loss=70.50954
epoch 30 ==> loss=67.29954
epoch 31 ==> loss=55.82031
epoch 32 ==> loss=44.282738
epoch 33 ==> loss=40.277527
epoch 34 ==> loss=44.58559
epoch 35 ==> loss=50.92752
epoch 36 ==> loss=51.998363
epoch 37 ==> loss=46.270824
epoch 38 ==> loss=38.750122
epoch 39 ==> loss=35.388557
epoch 40 ==> loss=37.503372
epoch 41 ==> loss=41.37483
epoch 42 ==> loss=42.429054
epoch 43 ==> loss=39.47164
epoch 44 ==> loss=35.215706
epoch 45 ==> loss=33.2031
epoch 46 ==> loss=34.347504
epoch 47 ==> loss=36.41739
epoch 48 ==> loss=36.68133
epoch 49 ==> loss=34.691715
epoch 50 ==> loss=32.32352
epoch 51 ==> loss=31.476255
epoch 52 ==> loss=32.211037
epoch 53 ==> loss=33.0715
epoch 54 ==> loss=32.79073
epoch 55 ==> loss=31.46091
epoch 56 ==> loss=30.182728
epoch 57 ==> loss=29.816992
epoch 58 ==> loss=30.19619
epoch 59 ==> loss=30.471365
epoch 60 ==> loss=30.069746
epoch 61 ==> loss=29.2063
epoch 62 ==> loss=28.520725
epoch 63 ==> loss=28.366035
epoch 64 ==> loss=28.518122
epoch 65 ==> loss=28.509022
epoch 66 ==> loss=28.130215
epoch 67 ==> loss=27.588306
epoch 68 ==> loss=27.224266
epoch 69 ==> loss=27.150013
epoch 70 ==> loss=27.175694
epoch 71 ==> loss=27.054274
epoch 72 ==> loss=26.742207
epoch 73 ==> loss=26.404535
epoch 74 ==> loss=26.209312
epoch 75 ==> loss=26.153296
epoch 76 ==> loss=26.097174
epoch 77 ==> loss=25.932869
epoch 78 ==> loss=25.688044
epoch 79 ==> loss=25.47044
epoch 80 ==> loss=25.34468
epoch 81 ==> loss=25.269274
epoch 82 ==> loss=25.16145
epoch 83 ==> loss=24.989231
epoch 84 ==> loss=24.796505
epoch 85 ==> loss=24.642553
epoch 86 ==> loss=24.536255
epoch 87 ==> loss=24.436644
epoch 88 ==> loss=24.304409
epoch 89 ==> loss=24.143665
epoch 90 ==> loss=23.989326
epoch 91 ==> loss=23.864418
epoch 92 ==> loss=23.757113
epoch 93 ==> loss=23.641018
epoch 94 ==> loss=23.505323
epoch 95 ==> loss=23.364878
epoch 96 ==> loss=23.238031
epoch 97 ==> loss=23.126688
epoch 98 ==> loss=23.016758
epoch 99 ==> loss=22.896898
epoch 100 ==> loss=22.770502
epoch 101 ==> loss=22.649012
epoch 102 ==> loss=22.53783
epoch 103 ==> loss=22.431875
epoch 104 ==> loss=22.321997
epoch 105 ==> loss=22.206528
epoch 106 ==> loss=22.091179
epoch 107 ==> loss=21.981678
epoch 108 ==> loss=21.877007
epoch 109 ==> loss=21.772457
epoch 110 ==> loss=21.665157
epoch 111 ==> loss=21.557636
epoch 112 ==> loss=21.45381
epoch 113 ==> loss=21.354164
epoch 114 ==> loss=21.25619
epoch 115 ==> loss=21.1573
epoch 116 ==> loss=21.058174
epoch 117 ==> loss=20.960808
epoch 118 ==> loss=20.866312
epoch 119 ==> loss=20.773418
epoch 120 ==> loss=20.680267
epoch 121 ==> loss=20.586695
epoch 122 ==> loss=20.494116
epoch 123 ==> loss=20.403425
epoch 124 ==> loss=20.313751
epoch 125 ==> loss=20.224476
epoch 126 ==> loss=20.135176
epoch 127 ==> loss=20.046541
epoch 128 ==> loss=19.959564
epoch 129 ==> loss=19.873817
epoch 130 ==> loss=19.788692
epoch 131 ==> loss=19.704098
epoch 132 ==> loss=19.620373
epoch 133 ==> loss=19.537792
epoch 134 ==> loss=19.456108
epoch 135 ==> loss=19.374937
epoch 136 ==> loss=19.29454
epoch 137 ==> loss=19.21483
epoch 138 ==> loss=19.135832
epoch 139 ==> loss=19.057255
epoch 140 ==> loss=18.979258
epoch 141 ==> loss=18.902004
epoch 142 ==> loss=18.825125
epoch 143 ==> loss=18.748508
epoch 144 ==> loss=18.672474
epoch 145 ==> loss=18.597029
epoch 146 ==> loss=18.522076
epoch 147 ==> loss=18.447456
epoch 148 ==> loss=18.373362
epoch 149 ==> loss=18.29981
epoch 150 ==> loss=18.226799
epoch 151 ==> loss=18.154074
epoch 152 ==> loss=18.081734
epoch 153 ==> loss=18.00995
epoch 154 ==> loss=17.938536
epoch 155 ==> loss=17.867676
epoch 156 ==> loss=17.79715
epoch 157 ==> loss=17.72733
epoch 158 ==> loss=17.658031
epoch 159 ==> loss=17.589188
epoch 160 ==> loss=17.520905
epoch 161 ==> loss=17.453218
epoch 162 ==> loss=17.385876
epoch 163 ==> loss=17.318937
epoch 164 ==> loss=17.25235
epoch 165 ==> loss=17.186155
epoch 166 ==> loss=17.120441
epoch 167 ==> loss=17.054873
epoch 168 ==> loss=16.98981
epoch 169 ==> loss=16.925219
epoch 170 ==> loss=16.860817
epoch 171 ==> loss=16.796824
epoch 172 ==> loss=16.733042
epoch 173 ==> loss=16.669775
epoch 174 ==> loss=16.606754
epoch 175 ==> loss=16.544102
epoch 176 ==> loss=16.48186
epoch 177 ==> loss=16.419846
epoch 178 ==> loss=16.358124
epoch 179 ==> loss=16.29676
epoch 180 ==> loss=16.235723
epoch 181 ==> loss=16.174917
epoch 182 ==> loss=16.114336
epoch 183 ==> loss=16.054115
epoch 184 ==> loss=15.9941225
epoch 185 ==> loss=15.934453
epoch 186 ==> loss=15.875246
epoch 187 ==> loss=15.816136
epoch 188 ==> loss=15.757458
epoch 189 ==> loss=15.699021
epoch 190 ==> loss=15.640782
epoch 191 ==> loss=15.582839
epoch 192 ==> loss=15.525124
epoch 193 ==> loss=15.467614
epoch 194 ==> loss=15.4103
epoch 195 ==> loss=15.35334
epoch 196 ==> loss=15.296451
epoch 197 ==> loss=15.239833
epoch 198 ==> loss=15.183542
epoch 199 ==> loss=15.127317
epoch 200 ==> loss=15.071374
epoch 201 ==> loss=15.015567
epoch 202 ==> loss=14.959748
epoch 203 ==> loss=14.904213
epoch 204 ==> loss=14.848781
epoch 205 ==> loss=14.793378
epoch 206 ==> loss=14.738334
epoch 207 ==> loss=14.683608
epoch 208 ==> loss=14.629206
epoch 209 ==> loss=14.57518
epoch 210 ==> loss=14.521466
epoch 211 ==> loss=14.467926
epoch 212 ==> loss=14.41466
epoch 213 ==> loss=14.361592
epoch 214 ==> loss=14.308679
epoch 215 ==> loss=14.2558775
epoch 216 ==> loss=14.203357
epoch 217 ==> loss=14.151032
epoch 218 ==> loss=14.098843
epoch 219 ==> loss=14.04693
epoch 220 ==> loss=13.995167
epoch 221 ==> loss=13.943613
epoch 222 ==> loss=13.892244
epoch 223 ==> loss=13.841193
epoch 224 ==> loss=13.790355
epoch 225 ==> loss=13.7397785
epoch 226 ==> loss=13.689484
epoch 227 ==> loss=13.639376
epoch 228 ==> loss=13.589441
epoch 229 ==> loss=13.53971
epoch 230 ==> loss=13.490155
epoch 231 ==> loss=13.44076
epoch 232 ==> loss=13.391577
epoch 233 ==> loss=13.342494
epoch 234 ==> loss=13.29367
epoch 235 ==> loss=13.245126
epoch 236 ==> loss=13.196664
epoch 237 ==> loss=13.148452
epoch 238 ==> loss=13.100412
epoch 239 ==> loss=13.052619
epoch 240 ==> loss=13.004938
epoch 241 ==> loss=12.957487
epoch 242 ==> loss=12.910203
epoch 243 ==> loss=12.8630495
epoch 244 ==> loss=12.81605
epoch 245 ==> loss=12.769189
epoch 246 ==> loss=12.722423
epoch 247 ==> loss=12.675764
epoch 248 ==> loss=12.629208
epoch 249 ==> loss=12.582904
epoch 250 ==> loss=12.536608
epoch 251 ==> loss=12.490456
epoch 252 ==> loss=12.444327
epoch 253 ==> loss=12.398417
epoch 254 ==> loss=12.352666
epoch 255 ==> loss=12.306917
epoch 256 ==> loss=12.261353
epoch 257 ==> loss=12.21592
epoch 258 ==> loss=12.170545
epoch 259 ==> loss=12.125386
epoch 260 ==> loss=12.080291
epoch 261 ==> loss=12.035442
epoch 262 ==> loss=11.9907055
epoch 263 ==> loss=11.945992
epoch 264 ==> loss=11.90138
epoch 265 ==> loss=11.856732
epoch 266 ==> loss=11.81214
epoch 267 ==> loss=11.767495
epoch 268 ==> loss=11.722751
epoch 269 ==> loss=11.677856
epoch 270 ==> loss=11.6329365
epoch 271 ==> loss=11.587883
epoch 272 ==> loss=11.542808
epoch 273 ==> loss=11.498028
epoch 274 ==> loss=11.453778
epoch 275 ==> loss=11.410201
epoch 276 ==> loss=11.36688
epoch 277 ==> loss=11.323782
epoch 278 ==> loss=11.280694
epoch 279 ==> loss=11.237778
epoch 280 ==> loss=11.194982
epoch 281 ==> loss=11.152427
epoch 282 ==> loss=11.110188
epoch 283 ==> loss=11.068159
epoch 284 ==> loss=11.026421
epoch 285 ==> loss=10.984752
epoch 286 ==> loss=10.943232
epoch 287 ==> loss=10.902016
epoch 288 ==> loss=10.860978
epoch 289 ==> loss=10.820124
epoch 290 ==> loss=10.779471
epoch 291 ==> loss=10.739006
epoch 292 ==> loss=10.698722
epoch 293 ==> loss=10.658622
epoch 294 ==> loss=10.618716
epoch 295 ==> loss=10.578913
epoch 296 ==> loss=10.539299
epoch 297 ==> loss=10.499867
epoch 298 ==> loss=10.460515
epoch 299 ==> loss=10.421371
epoch 300 ==> loss=10.38228
epoch 301 ==> loss=10.343389
epoch 302 ==> loss=10.304632
epoch 303 ==> loss=10.265944
epoch 304 ==> loss=10.2275
epoch 305 ==> loss=10.189049
epoch 306 ==> loss=10.150873
epoch 307 ==> loss=10.112824
epoch 308 ==> loss=10.074863
epoch 309 ==> loss=10.037113
epoch 310 ==> loss=9.999435
epoch 311 ==> loss=9.961873
epoch 312 ==> loss=9.924457
epoch 313 ==> loss=9.887218
epoch 314 ==> loss=9.850017
epoch 315 ==> loss=9.813056
epoch 316 ==> loss=9.776116
epoch 317 ==> loss=9.739312
epoch 318 ==> loss=9.702699
epoch 319 ==> loss=9.6662
epoch 320 ==> loss=9.6298
epoch 321 ==> loss=9.593572
epoch 322 ==> loss=9.557382
epoch 323 ==> loss=9.52137
epoch 324 ==> loss=9.485468
epoch 325 ==> loss=9.449693
epoch 326 ==> loss=9.414027
epoch 327 ==> loss=9.378454
epoch 328 ==> loss=9.343051
epoch 329 ==> loss=9.307631
epoch 330 ==> loss=9.272397
epoch 331 ==> loss=9.237286
epoch 332 ==> loss=9.202222
epoch 333 ==> loss=9.167257
epoch 334 ==> loss=9.132435
epoch 335 ==> loss=9.097678
epoch 336 ==> loss=9.063061
epoch 337 ==> loss=9.0284815
epoch 338 ==> loss=8.994051
epoch 339 ==> loss=8.959711
epoch 340 ==> loss=8.925473
epoch 341 ==> loss=8.891424
epoch 342 ==> loss=8.857366
epoch 343 ==> loss=8.823528
epoch 344 ==> loss=8.789716
epoch 345 ==> loss=8.756034
epoch 346 ==> loss=8.722502
epoch 347 ==> loss=8.688986
epoch 348 ==> loss=8.655647
epoch 349 ==> loss=8.62237
epoch 350 ==> loss=8.589304
epoch 351 ==> loss=8.556307
epoch 352 ==> loss=8.523423
epoch 353 ==> loss=8.490649
epoch 354 ==> loss=8.458063
epoch 355 ==> loss=8.425484
epoch 356 ==> loss=8.39314
epoch 357 ==> loss=8.360877
epoch 358 ==> loss=8.328793
epoch 359 ==> loss=8.296679
epoch 360 ==> loss=8.264807
epoch 361 ==> loss=8.23296
epoch 362 ==> loss=8.201291
epoch 363 ==> loss=8.169738
epoch 364 ==> loss=8.138301
epoch 365 ==> loss=8.107013
epoch 366 ==> loss=8.075847
epoch 367 ==> loss=8.044884
epoch 368 ==> loss=8.01401
epoch 369 ==> loss=7.983195
epoch 370 ==> loss=7.9525733
epoch 371 ==> loss=7.922117
epoch 372 ==> loss=7.891765
epoch 373 ==> loss=7.8614154
epoch 374 ==> loss=7.8312836
epoch 375 ==> loss=7.801206
epoch 376 ==> loss=7.771318
epoch 377 ==> loss=7.7414775
epoch 378 ==> loss=7.711785
epoch 379 ==> loss=7.6822453
epoch 380 ==> loss=7.6527796
epoch 381 ==> loss=7.6234603
epoch 382 ==> loss=7.594277
epoch 383 ==> loss=7.5651746
epoch 384 ==> loss=7.5361834
epoch 385 ==> loss=7.507405
epoch 386 ==> loss=7.4786816
epoch 387 ==> loss=7.450112
epoch 388 ==> loss=7.4216056
epoch 389 ==> loss=7.393219
epoch 390 ==> loss=7.3649287
epoch 391 ==> loss=7.3367634
epoch 392 ==> loss=7.3086886
epoch 393 ==> loss=7.280683
epoch 394 ==> loss=7.2527575
epoch 395 ==> loss=7.2249193
epoch 396 ==> loss=7.197142
epoch 397 ==> loss=7.169487
epoch 398 ==> loss=7.141867
epoch 399 ==> loss=7.1144238
acc 0.6455013280212483 nmi 0.6007987504797025 kappa 0.5827631866722824 ca [0.53523166 0.59044369 0.73955916 0.95962733 0.59222281 0.96637744
 0.        ]
running time 589.015
finish
