Limited tf.compat.v2.summary API due to missing TensorBoard installation.
Using SEED = 4426
/home/xianlli/dataset/HSI/urban/Urban_corrected.mat
img shape: (150, 160, 162)
img_patches_nonzero: (12048, 7, 7, 162)
x_patches shape: (12048, 7, 7, 162), labels: [1 2 3 4 5 6 7]
constructing hypergraph...
construction completed. training clustering network...
epoch
epoch 0 ==> loss=536.9194
epoch 1 ==> loss=2538.096
epoch 2 ==> loss=410.42603
epoch 3 ==> loss=601.6679
epoch 4 ==> loss=1232.4015
epoch 5 ==> loss=1030.0376
epoch 6 ==> loss=492.25293
epoch 7 ==> loss=163.16898
epoch 8 ==> loss=188.85406
epoch 9 ==> loss=400.47833
epoch 10 ==> loss=536.2142
epoch 11 ==> loss=478.70288
epoch 12 ==> loss=299.97137
epoch 13 ==> loss=138.82364
epoch 14 ==> loss=85.56897
epoch 15 ==> loss=138.97998
epoch 16 ==> loss=226.31987
epoch 17 ==> loss=266.68063
epoch 18 ==> loss=230.92464
epoch 19 ==> loss=150.3778
epoch 20 ==> loss=80.21138
epoch 21 ==> loss=58.06105
epoch 22 ==> loss=83.90999
epoch 23 ==> loss=126.00346
epoch 24 ==> loss=146.4967
epoch 25 ==> loss=129.87143
epoch 26 ==> loss=90.64821
epoch 27 ==> loss=56.63203
epoch 28 ==> loss=46.60445
epoch 29 ==> loss=59.54165
epoch 30 ==> loss=79.15314
epoch 31 ==> loss=87.6956
epoch 32 ==> loss=78.57051
epoch 33 ==> loss=59.09978
epoch 34 ==> loss=42.927635
epoch 35 ==> loss=39.239567
epoch 36 ==> loss=46.799522
epoch 37 ==> loss=56.261772
epoch 38 ==> loss=58.398964
epoch 39 ==> loss=51.39364
epoch 40 ==> loss=41.123184
epoch 41 ==> loss=35.098644
epoch 42 ==> loss=36.190735
epoch 43 ==> loss=41.18458
epoch 44 ==> loss=44.40487
epoch 45 ==> loss=42.741737
epoch 46 ==> loss=37.718246
epoch 47 ==> loss=33.330967
epoch 48 ==> loss=32.310318
epoch 49 ==> loss=34.18091
epoch 50 ==> loss=36.272903
epoch 51 ==> loss=36.28841
epoch 52 ==> loss=34.074615
epoch 53 ==> loss=31.340937
epoch 54 ==> loss=29.918938
epoch 55 ==> loss=30.253893
epoch 56 ==> loss=31.299835
epoch 57 ==> loss=31.652752
epoch 58 ==> loss=30.783316
epoch 59 ==> loss=29.320784
epoch 60 ==> loss=28.305212
epoch 61 ==> loss=28.216866
epoch 62 ==> loss=28.662792
epoch 63 ==> loss=28.872467
epoch 64 ==> loss=28.435915
epoch 65 ==> loss=27.594336
epoch 66 ==> loss=26.908594
epoch 67 ==> loss=26.707525
epoch 68 ==> loss=26.848295
epoch 69 ==> loss=26.930319
epoch 70 ==> loss=26.690685
epoch 71 ==> loss=26.20247
epoch 72 ==> loss=25.74382
epoch 73 ==> loss=25.516865
epoch 74 ==> loss=25.485168
epoch 75 ==> loss=25.452961
epoch 76 ==> loss=25.26814
epoch 77 ==> loss=24.951239
epoch 78 ==> loss=24.645828
epoch 79 ==> loss=24.46455
epoch 80 ==> loss=24.391405
epoch 81 ==> loss=24.31825
epoch 82 ==> loss=24.160337
epoch 83 ==> loss=23.929337
epoch 84 ==> loss=23.703476
epoch 85 ==> loss=23.544834
epoch 86 ==> loss=23.4442
epoch 87 ==> loss=23.344984
epoch 88 ==> loss=23.202932
epoch 89 ==> loss=23.024902
epoch 90 ==> loss=22.851976
epoch 91 ==> loss=22.716013
epoch 92 ==> loss=22.610945
epoch 93 ==> loss=22.505804
epoch 94 ==> loss=22.37827
epoch 95 ==> loss=22.233307
epoch 96 ==> loss=22.093277
epoch 97 ==> loss=21.97347
epoch 98 ==> loss=21.869064
epoch 99 ==> loss=21.76411
epoch 100 ==> loss=21.648123
epoch 101 ==> loss=21.526417
epoch 102 ==> loss=21.409771
epoch 103 ==> loss=21.304695
epoch 104 ==> loss=21.20742
epoch 105 ==> loss=21.109127
epoch 106 ==> loss=21.005999
epoch 107 ==> loss=20.901237
epoch 108 ==> loss=20.800926
epoch 109 ==> loss=20.70697
epoch 110 ==> loss=20.616434
epoch 111 ==> loss=20.524424
epoch 112 ==> loss=20.429989
epoch 113 ==> loss=20.33546
epoch 114 ==> loss=20.243849
epoch 115 ==> loss=20.155941
epoch 116 ==> loss=20.0696
epoch 117 ==> loss=19.983013
epoch 118 ==> loss=19.896067
epoch 119 ==> loss=19.810041
epoch 120 ==> loss=19.726164
epoch 121 ==> loss=19.644424
epoch 122 ==> loss=19.563457
epoch 123 ==> loss=19.48221
epoch 124 ==> loss=19.401005
epoch 125 ==> loss=19.320839
epoch 126 ==> loss=19.242163
epoch 127 ==> loss=19.16454
epoch 128 ==> loss=19.087147
epoch 129 ==> loss=19.009727
epoch 130 ==> loss=18.932516
epoch 131 ==> loss=18.85603
epoch 132 ==> loss=18.780334
epoch 133 ==> loss=18.705317
epoch 134 ==> loss=18.630362
epoch 135 ==> loss=18.555672
epoch 136 ==> loss=18.481422
epoch 137 ==> loss=18.407639
epoch 138 ==> loss=18.33447
epoch 139 ==> loss=18.2617
epoch 140 ==> loss=18.189539
epoch 141 ==> loss=18.11756
epoch 142 ==> loss=18.046036
epoch 143 ==> loss=17.975126
epoch 144 ==> loss=17.904556
epoch 145 ==> loss=17.834278
epoch 146 ==> loss=17.764395
epoch 147 ==> loss=17.694933
epoch 148 ==> loss=17.625885
epoch 149 ==> loss=17.557339
epoch 150 ==> loss=17.489208
epoch 151 ==> loss=17.421339
epoch 152 ==> loss=17.353617
epoch 153 ==> loss=17.286263
epoch 154 ==> loss=17.219088
epoch 155 ==> loss=17.15216
epoch 156 ==> loss=17.08546
epoch 157 ==> loss=17.018991
epoch 158 ==> loss=16.952732
epoch 159 ==> loss=16.886744
epoch 160 ==> loss=16.821024
epoch 161 ==> loss=16.75553
epoch 162 ==> loss=16.690355
epoch 163 ==> loss=16.62527
epoch 164 ==> loss=16.560453
epoch 165 ==> loss=16.495897
epoch 166 ==> loss=16.43165
epoch 167 ==> loss=16.367456
epoch 168 ==> loss=16.303587
epoch 169 ==> loss=16.239662
epoch 170 ==> loss=16.175938
epoch 171 ==> loss=16.11224
epoch 172 ==> loss=16.04862
epoch 173 ==> loss=15.984993
epoch 174 ==> loss=15.921445
epoch 175 ==> loss=15.857918
epoch 176 ==> loss=15.794419
epoch 177 ==> loss=15.730895
epoch 178 ==> loss=15.667256
epoch 179 ==> loss=15.60382
epoch 180 ==> loss=15.540479
epoch 181 ==> loss=15.477369
epoch 182 ==> loss=15.414502
epoch 183 ==> loss=15.351779
epoch 184 ==> loss=15.289306
epoch 185 ==> loss=15.226931
epoch 186 ==> loss=15.164848
epoch 187 ==> loss=15.102854
epoch 188 ==> loss=15.041184
epoch 189 ==> loss=14.979733
epoch 190 ==> loss=14.918521
epoch 191 ==> loss=14.857374
epoch 192 ==> loss=14.796415
epoch 193 ==> loss=14.735679
epoch 194 ==> loss=14.675045
epoch 195 ==> loss=14.614502
epoch 196 ==> loss=14.554066
epoch 197 ==> loss=14.493749
epoch 198 ==> loss=14.433415
epoch 199 ==> loss=14.37327
epoch 200 ==> loss=14.313168
epoch 201 ==> loss=14.253081
epoch 202 ==> loss=14.193194
epoch 203 ==> loss=14.133397
epoch 204 ==> loss=14.073818
epoch 205 ==> loss=14.01426
epoch 206 ==> loss=13.955003
epoch 207 ==> loss=13.895753
epoch 208 ==> loss=13.836823
epoch 209 ==> loss=13.777994
epoch 210 ==> loss=13.719474
epoch 211 ==> loss=13.661134
epoch 212 ==> loss=13.602969
epoch 213 ==> loss=13.545043
epoch 214 ==> loss=13.487254
epoch 215 ==> loss=13.429749
epoch 216 ==> loss=13.372281
epoch 217 ==> loss=13.3151
epoch 218 ==> loss=13.258038
epoch 219 ==> loss=13.201227
epoch 220 ==> loss=13.144541
epoch 221 ==> loss=13.088045
epoch 222 ==> loss=13.031698
epoch 223 ==> loss=12.975565
epoch 224 ==> loss=12.919494
epoch 225 ==> loss=12.863665
epoch 226 ==> loss=12.807963
epoch 227 ==> loss=12.752338
epoch 228 ==> loss=12.696894
epoch 229 ==> loss=12.641584
epoch 230 ==> loss=12.586348
epoch 231 ==> loss=12.531228
epoch 232 ==> loss=12.476178
epoch 233 ==> loss=12.42105
epoch 234 ==> loss=12.365749
epoch 235 ==> loss=12.309863
epoch 236 ==> loss=12.253383
epoch 237 ==> loss=12.197153
epoch 238 ==> loss=12.142878
epoch 239 ==> loss=12.089336
epoch 240 ==> loss=12.03586
epoch 241 ==> loss=11.982322
epoch 242 ==> loss=11.928909
epoch 243 ==> loss=11.875776
epoch 244 ==> loss=11.822849
epoch 245 ==> loss=11.769942
epoch 246 ==> loss=11.716867
epoch 247 ==> loss=11.663886
epoch 248 ==> loss=11.610666
epoch 249 ==> loss=11.55765
epoch 250 ==> loss=11.504711
epoch 251 ==> loss=11.452085
epoch 252 ==> loss=11.400021
epoch 253 ==> loss=11.347958
epoch 254 ==> loss=11.29563
epoch 255 ==> loss=11.243114
epoch 256 ==> loss=11.190707
epoch 257 ==> loss=11.138623
epoch 258 ==> loss=11.086915
epoch 259 ==> loss=11.035746
epoch 260 ==> loss=10.985092
epoch 261 ==> loss=10.934659
epoch 262 ==> loss=10.8847275
epoch 263 ==> loss=10.835174
epoch 264 ==> loss=10.78604
epoch 265 ==> loss=10.7373
epoch 266 ==> loss=10.688869
epoch 267 ==> loss=10.640658
epoch 268 ==> loss=10.592579
epoch 269 ==> loss=10.5447645
epoch 270 ==> loss=10.497246
epoch 271 ==> loss=10.449967
epoch 272 ==> loss=10.402956
epoch 273 ==> loss=10.35618
epoch 274 ==> loss=10.309653
epoch 275 ==> loss=10.263346
epoch 276 ==> loss=10.21725
epoch 277 ==> loss=10.171374
epoch 278 ==> loss=10.125794
epoch 279 ==> loss=10.080428
epoch 280 ==> loss=10.0353565
epoch 281 ==> loss=9.990537
epoch 282 ==> loss=9.946053
epoch 283 ==> loss=9.901869
epoch 284 ==> loss=9.858018
epoch 285 ==> loss=9.814414
epoch 286 ==> loss=9.771043
epoch 287 ==> loss=9.727988
epoch 288 ==> loss=9.685098
epoch 289 ==> loss=9.642458
epoch 290 ==> loss=9.599985
epoch 291 ==> loss=9.557869
epoch 292 ==> loss=9.515878
epoch 293 ==> loss=9.474119
epoch 294 ==> loss=9.432566
epoch 295 ==> loss=9.39115
epoch 296 ==> loss=9.350016
epoch 297 ==> loss=9.309097
epoch 298 ==> loss=9.268401
epoch 299 ==> loss=9.227987
epoch 300 ==> loss=9.187748
epoch 301 ==> loss=9.147791
epoch 302 ==> loss=9.1081
epoch 303 ==> loss=9.068573
epoch 304 ==> loss=9.029291
epoch 305 ==> loss=8.990264
epoch 306 ==> loss=8.951369
epoch 307 ==> loss=8.912782
epoch 308 ==> loss=8.874364
epoch 309 ==> loss=8.836124
epoch 310 ==> loss=8.798148
epoch 311 ==> loss=8.7603245
epoch 312 ==> loss=8.722766
epoch 313 ==> loss=8.685342
epoch 314 ==> loss=8.64817
epoch 315 ==> loss=8.611166
epoch 316 ==> loss=8.574433
epoch 317 ==> loss=8.537821
epoch 318 ==> loss=8.501429
epoch 319 ==> loss=8.465168
epoch 320 ==> loss=8.429196
epoch 321 ==> loss=8.393369
epoch 322 ==> loss=8.357698
epoch 323 ==> loss=8.32221
epoch 324 ==> loss=8.286944
epoch 325 ==> loss=8.251837
epoch 326 ==> loss=8.216873
epoch 327 ==> loss=8.182144
epoch 328 ==> loss=8.1475725
epoch 329 ==> loss=8.113111
epoch 330 ==> loss=8.078862
epoch 331 ==> loss=8.044709
epoch 332 ==> loss=8.01069
epoch 333 ==> loss=7.97683
epoch 334 ==> loss=7.9431543
epoch 335 ==> loss=7.9095335
epoch 336 ==> loss=7.8761325
epoch 337 ==> loss=7.8428802
epoch 338 ==> loss=7.8097963
epoch 339 ==> loss=7.776844
epoch 340 ==> loss=7.7441807
epoch 341 ==> loss=7.711718
epoch 342 ==> loss=7.6793747
epoch 343 ==> loss=7.6473
epoch 344 ==> loss=7.615365
epoch 345 ==> loss=7.583635
epoch 346 ==> loss=7.552014
epoch 347 ==> loss=7.5206223
epoch 348 ==> loss=7.48935
epoch 349 ==> loss=7.458262
epoch 350 ==> loss=7.427323
epoch 351 ==> loss=7.396545
epoch 352 ==> loss=7.3658733
epoch 353 ==> loss=7.335364
epoch 354 ==> loss=7.3049917
epoch 355 ==> loss=7.2747564
epoch 356 ==> loss=7.244809
epoch 357 ==> loss=7.2149816
epoch 358 ==> loss=7.1852684
epoch 359 ==> loss=7.155797
epoch 360 ==> loss=7.126436
epoch 361 ==> loss=7.0973268
epoch 362 ==> loss=7.0683846
epoch 363 ==> loss=7.0395474
epoch 364 ==> loss=7.010804
epoch 365 ==> loss=6.9822345
epoch 366 ==> loss=6.953818
epoch 367 ==> loss=6.925481
epoch 368 ==> loss=6.897297
epoch 369 ==> loss=6.8692145
epoch 370 ==> loss=6.84126
epoch 371 ==> loss=6.8134418
epoch 372 ==> loss=6.7858133
epoch 373 ==> loss=6.7583237
epoch 374 ==> loss=6.7310276
epoch 375 ==> loss=6.703841
epoch 376 ==> loss=6.676784
epoch 377 ==> loss=6.649851
epoch 378 ==> loss=6.623122
epoch 379 ==> loss=6.5965085
epoch 380 ==> loss=6.569988
epoch 381 ==> loss=6.5436316
epoch 382 ==> loss=6.517344
epoch 383 ==> loss=6.491154
epoch 384 ==> loss=6.465031
epoch 385 ==> loss=6.438992
epoch 386 ==> loss=6.41308
epoch 387 ==> loss=6.387313
epoch 388 ==> loss=6.3616304
epoch 389 ==> loss=6.3361416
epoch 390 ==> loss=6.310791
epoch 391 ==> loss=6.2855806
epoch 392 ==> loss=6.2604523
epoch 393 ==> loss=6.2354727
epoch 394 ==> loss=6.2106285
epoch 395 ==> loss=6.18585
epoch 396 ==> loss=6.161165
epoch 397 ==> loss=6.1366224
epoch 398 ==> loss=6.11217
epoch 399 ==> loss=6.08777
acc 0.6757138114209827 nmi 0.6179658613565108 kappa 0.620311817637724 ca [0.54440154 0.63443307 0.774942   0.97308489 0.71518655 0.92353579
 0.        ]
running time 612.31
finish
