Limited tf.compat.v2.summary API due to missing TensorBoard installation.
Using SEED = 6265
/home/xianlli/dataset/HSI/Houston/Houston_corrected.mat
img shape: (130, 130, 144)
img_patches_nonzero: (6104, 7, 7, 144)
x_patches shape: (6104, 7, 7, 144), labels: [1 2 3 4 5 6 7]
constructing hypergraph...
construction completed. training clustering network...
epoch
epoch 0 ==> loss=287.99606
epoch 1 ==> loss=718.4434
epoch 2 ==> loss=177.68536
epoch 3 ==> loss=196.27495
epoch 4 ==> loss=361.29855
epoch 5 ==> loss=293.88773
epoch 6 ==> loss=147.55087
epoch 7 ==> loss=86.11534
epoch 8 ==> loss=124.233574
epoch 9 ==> loss=178.4318
epoch 10 ==> loss=180.03664
epoch 11 ==> loss=134.10002
epoch 12 ==> loss=85.59726
epoch 13 ==> loss=70.0358
epoch 14 ==> loss=86.93744
epoch 15 ==> loss=107.815605
epoch 16 ==> loss=108.58969
epoch 17 ==> loss=89.987724
epoch 18 ==> loss=68.87108
epoch 19 ==> loss=59.78902
epoch 20 ==> loss=63.787407
epoch 21 ==> loss=70.449036
epoch 22 ==> loss=70.31424
epoch 23 ==> loss=63.41439
epoch 24 ==> loss=56.164536
epoch 25 ==> loss=53.55025
epoch 26 ==> loss=54.64858
epoch 27 ==> loss=54.69059
epoch 28 ==> loss=51.295895
epoch 29 ==> loss=46.632717
epoch 30 ==> loss=44.117954
epoch 31 ==> loss=44.867195
epoch 32 ==> loss=46.85839
epoch 33 ==> loss=47.195152
epoch 34 ==> loss=44.673492
epoch 35 ==> loss=40.886787
epoch 36 ==> loss=38.38431
epoch 37 ==> loss=38.228043
epoch 38 ==> loss=39.2072
epoch 39 ==> loss=39.392387
epoch 40 ==> loss=38.07787
epoch 41 ==> loss=36.145966
epoch 42 ==> loss=34.867794
epoch 43 ==> loss=34.61087
epoch 44 ==> loss=34.69997
epoch 45 ==> loss=34.26407
epoch 46 ==> loss=33.11281
epoch 47 ==> loss=31.818027
epoch 48 ==> loss=30.989601
epoch 49 ==> loss=30.708908
epoch 50 ==> loss=30.571684
epoch 51 ==> loss=30.162716
epoch 52 ==> loss=29.443933
epoch 53 ==> loss=28.70096
epoch 54 ==> loss=28.191
epoch 55 ==> loss=27.892563
epoch 56 ==> loss=27.579498
epoch 57 ==> loss=27.104855
epoch 58 ==> loss=26.532236
epoch 59 ==> loss=26.025776
epoch 60 ==> loss=25.679571
epoch 61 ==> loss=25.448011
epoch 62 ==> loss=25.2054
epoch 63 ==> loss=24.868523
epoch 64 ==> loss=24.459095
epoch 65 ==> loss=24.059765
epoch 66 ==> loss=23.723898
epoch 67 ==> loss=23.434814
epoch 68 ==> loss=23.142654
epoch 69 ==> loss=22.818161
epoch 70 ==> loss=22.47983
epoch 71 ==> loss=22.16748
epoch 72 ==> loss=21.8992
epoch 73 ==> loss=21.655373
epoch 74 ==> loss=21.404758
epoch 75 ==> loss=21.13502
epoch 76 ==> loss=20.858288
epoch 77 ==> loss=20.595701
epoch 78 ==> loss=20.357952
epoch 79 ==> loss=20.13754
epoch 80 ==> loss=19.919653
epoch 81 ==> loss=19.697163
epoch 82 ==> loss=19.47479
epoch 83 ==> loss=19.26191
epoch 84 ==> loss=19.06179
epoch 85 ==> loss=18.869427
epoch 86 ==> loss=18.678228
epoch 87 ==> loss=18.485
epoch 88 ==> loss=18.291843
epoch 89 ==> loss=18.103203
epoch 90 ==> loss=17.921587
epoch 91 ==> loss=17.745056
epoch 92 ==> loss=17.57038
epoch 93 ==> loss=17.39557
epoch 94 ==> loss=17.221718
epoch 95 ==> loss=17.051214
epoch 96 ==> loss=16.884937
epoch 97 ==> loss=16.72197
epoch 98 ==> loss=16.561213
epoch 99 ==> loss=16.400454
epoch 100 ==> loss=16.240314
epoch 101 ==> loss=16.082321
epoch 102 ==> loss=15.927178
epoch 103 ==> loss=15.774804
epoch 104 ==> loss=15.62438
epoch 105 ==> loss=15.475204
epoch 106 ==> loss=15.327511
epoch 107 ==> loss=15.182157
epoch 108 ==> loss=15.0396805
