Limited tf.compat.v2.summary API due to missing TensorBoard installation.
Using SEED = 5390
/home/xianlli/dataset/HSI/Houston/Houston_corrected.mat
img shape: (130, 130, 144)
img_patches_nonzero: (6104, 7, 7, 144)
x_patches shape: (6104, 7, 7, 144), labels: [1 2 3 4 5 6 7]
constructing hypergraph...
construction completed. training clustering network...
epoch
epoch 0 ==> loss=290.98758
epoch 1 ==> loss=674.2408
epoch 2 ==> loss=171.02092
epoch 3 ==> loss=183.20328
epoch 4 ==> loss=347.85422
epoch 5 ==> loss=282.86453
epoch 6 ==> loss=139.95287
epoch 7 ==> loss=87.19066
epoch 8 ==> loss=134.7546
epoch 9 ==> loss=188.3161
epoch 10 ==> loss=180.62357
epoch 11 ==> loss=127.685
epoch 12 ==> loss=82.01189
epoch 13 ==> loss=77.780266
epoch 14 ==> loss=104.065796
epoch 15 ==> loss=123.06364
epoch 16 ==> loss=113.460144
epoch 17 ==> loss=86.84067
epoch 18 ==> loss=67.65858
epoch 19 ==> loss=67.296455
epoch 20 ==> loss=76.81052
epoch 21 ==> loss=81.38742
epoch 22 ==> loss=76.11778
epoch 23 ==> loss=66.869545
epoch 24 ==> loss=60.99891
epoch 25 ==> loss=59.736805
epoch 26 ==> loss=59.140656
epoch 27 ==> loss=56.516987
epoch 28 ==> loss=53.349216
epoch 29 ==> loss=52.262398
epoch 30 ==> loss=53.109505
epoch 31 ==> loss=52.99174
epoch 32 ==> loss=49.977497
epoch 33 ==> loss=45.52581
epoch 34 ==> loss=42.798115
epoch 35 ==> loss=43.030964
epoch 36 ==> loss=44.35532
epoch 37 ==> loss=44.225735
epoch 38 ==> loss=42.19939
epoch 39 ==> loss=39.918472
epoch 40 ==> loss=38.878983
epoch 41 ==> loss=38.85354
epoch 42 ==> loss=38.557705
epoch 43 ==> loss=37.394135
epoch 44 ==> loss=36.04784
epoch 45 ==> loss=35.4392
epoch 46 ==> loss=35.54141
epoch 47 ==> loss=35.525063
epoch 48 ==> loss=34.866913
epoch 49 ==> loss=33.91543
epoch 50 ==> loss=33.293495
epoch 51 ==> loss=33.071705
epoch 52 ==> loss=32.806343
epoch 53 ==> loss=32.2319
epoch 54 ==> loss=31.598188
epoch 55 ==> loss=31.254679
epoch 56 ==> loss=31.177645
epoch 57 ==> loss=31.057812
epoch 58 ==> loss=30.711298
epoch 59 ==> loss=30.256765
epoch 60 ==> loss=29.900854
epoch 61 ==> loss=29.675777
epoch 62 ==> loss=29.453642
epoch 63 ==> loss=29.155685
epoch 64 ==> loss=28.856295
epoch 65 ==> loss=28.64729
epoch 66 ==> loss=28.503044
epoch 67 ==> loss=28.326115
epoch 68 ==> loss=28.080801
epoch 69 ==> loss=27.824041
epoch 70 ==> loss=27.609697
epoch 71 ==> loss=27.421663
epoch 72 ==> loss=27.215622
epoch 73 ==> loss=26.987059
epoch 74 ==> loss=26.769444
epoch 75 ==> loss=26.580944
epoch 76 ==> loss=26.402037
epoch 77 ==> loss=26.208567
epoch 78 ==> loss=26.002926
epoch 79 ==> loss=25.804888
epoch 80 ==> loss=25.620852
epoch 81 ==> loss=25.439072
epoch 82 ==> loss=25.247902
epoch 83 ==> loss=25.052914
epoch 84 ==> loss=24.865986
epoch 85 ==> loss=24.686966
epoch 86 ==> loss=24.507463
epoch 87 ==> loss=24.322699
epoch 88 ==> loss=24.138369
epoch 89 ==> loss=23.959263
epoch 90 ==> loss=23.781065
epoch 91 ==> loss=23.597755
epoch 92 ==> loss=23.410845
epoch 93 ==> loss=23.225166
epoch 94 ==> loss=23.042572
epoch 95 ==> loss=22.860376
epoch 96 ==> loss=22.675167
epoch 97 ==> loss=22.487925
epoch 98 ==> loss=22.302414
epoch 99 ==> loss=22.11775
epoch 100 ==> loss=21.9316
epoch 101 ==> loss=21.744015
epoch 102 ==> loss=21.557413
epoch 103 ==> loss=21.371063
epoch 104 ==> loss=21.185652
epoch 105 ==> loss=20.999508
epoch 106 ==> loss=20.81233
epoch 107 ==> loss=20.622826
epoch 108 ==> loss=20.430431
