Limited tf.compat.v2.summary API due to missing TensorBoard installation.
Using SEED = 4426
/home/xianlli/dataset/HSI/Houston/Houston_corrected.mat
img shape: (130, 130, 144)
img_patches_nonzero: (6104, 7, 7, 144)
x_patches shape: (6104, 7, 7, 144), labels: [1 2 3 4 5 6 7]
constructing hypergraph...
construction completed. training clustering network...
epoch
epoch 0 ==> loss=288.12238
epoch 1 ==> loss=709.819
epoch 2 ==> loss=168.8063
epoch 3 ==> loss=185.22739
epoch 4 ==> loss=339.86353
epoch 5 ==> loss=285.39252
epoch 6 ==> loss=157.17899
epoch 7 ==> loss=94.79576
epoch 8 ==> loss=116.22984
epoch 9 ==> loss=159.07367
epoch 10 ==> loss=167.67033
epoch 11 ==> loss=135.8013
epoch 12 ==> loss=92.430374
epoch 13 ==> loss=69.68133
epoch 14 ==> loss=74.96031
epoch 15 ==> loss=90.61035
epoch 16 ==> loss=95.90718
epoch 17 ==> loss=84.90297
epoch 18 ==> loss=66.5386
epoch 19 ==> loss=52.682293
epoch 20 ==> loss=48.529373
epoch 21 ==> loss=50.41133
epoch 22 ==> loss=51.397976
epoch 23 ==> loss=48.20888
epoch 24 ==> loss=42.568996
epoch 25 ==> loss=38.16702
epoch 26 ==> loss=36.946774
epoch 27 ==> loss=37.530838
epoch 28 ==> loss=37.012806
epoch 29 ==> loss=34.191536
epoch 30 ==> loss=30.382338
epoch 31 ==> loss=27.53225
epoch 32 ==> loss=26.408213
epoch 33 ==> loss=26.337225
epoch 34 ==> loss=26.087109
epoch 35 ==> loss=25.007198
epoch 36 ==> loss=23.424915
epoch 37 ==> loss=22.1293
epoch 38 ==> loss=21.57667
epoch 39 ==> loss=21.563784
epoch 40 ==> loss=21.537209
epoch 41 ==> loss=21.126074
epoch 42 ==> loss=20.399137
epoch 43 ==> loss=19.703323
epoch 44 ==> loss=19.305428
epoch 45 ==> loss=19.180593
epoch 46 ==> loss=19.09443
epoch 47 ==> loss=18.845758
epoch 48 ==> loss=18.430391
epoch 49 ==> loss=17.999754
epoch 50 ==> loss=17.695133
epoch 51 ==> loss=17.528078
epoch 52 ==> loss=17.401323
epoch 53 ==> loss=17.2141
epoch 54 ==> loss=16.948847
epoch 55 ==> loss=16.666887
epoch 56 ==> loss=16.437273
epoch 57 ==> loss=16.278734
epoch 58 ==> loss=16.153498
epoch 59 ==> loss=16.010801
epoch 60 ==> loss=15.83142
epoch 61 ==> loss=15.636688
epoch 62 ==> loss=15.461745
epoch 63 ==> loss=15.323
epoch 64 ==> loss=15.207347
epoch 65 ==> loss=15.089244
epoch 66 ==> loss=14.953399
epoch 67 ==> loss=14.804791
epoch 68 ==> loss=14.660679
epoch 69 ==> loss=14.533984
epoch 70 ==> loss=14.422549
epoch 71 ==> loss=14.313852
epoch 72 ==> loss=14.197318
epoch 73 ==> loss=14.071481
epoch 74 ==> loss=13.944424
epoch 75 ==> loss=13.824378
epoch 76 ==> loss=13.713475
epoch 77 ==> loss=13.607329
epoch 78 ==> loss=13.498884
epoch 79 ==> loss=13.385873
epoch 80 ==> loss=13.26974
epoch 81 ==> loss=13.156046
epoch 82 ==> loss=13.047549
epoch 83 ==> loss=12.943336
epoch 84 ==> loss=12.839363
epoch 85 ==> loss=12.732865
epoch 86 ==> loss=12.624222
epoch 87 ==> loss=12.516309
epoch 88 ==> loss=12.411586
epoch 89 ==> loss=12.31147
epoch 90 ==> loss=12.214792
epoch 91 ==> loss=12.117835
epoch 92 ==> loss=12.018649
epoch 93 ==> loss=11.917284
epoch 94 ==> loss=11.816027
epoch 95 ==> loss=11.716983
epoch 96 ==> loss=11.620683
epoch 97 ==> loss=11.526449
epoch 98 ==> loss=11.432121
epoch 99 ==> loss=11.336459
epoch 100 ==> loss=11.240202
epoch 101 ==> loss=11.1441
epoch 102 ==> loss=11.049552
epoch 103 ==> loss=10.955742
epoch 104 ==> loss=10.862448
epoch 105 ==> loss=10.769555
epoch 106 ==> loss=10.677591
epoch 107 ==> loss=10.586879
epoch 108 ==> loss=10.497307
