Limited tf.compat.v2.summary API due to missing TensorBoard installation.
Using SEED = 466
/home/xianlli/dataset/HSI/Houston/Houston_corrected.mat
img shape: (130, 130, 144)
img_patches_nonzero: (6104, 7, 7, 144)
x_patches shape: (6104, 7, 7, 144), labels: [1 2 3 4 5 6 7]
constructing hypergraph...
construction completed. training clustering network...
epoch
epoch 0 ==> loss=285.27377
epoch 1 ==> loss=669.9016
epoch 2 ==> loss=165.67303
epoch 3 ==> loss=178.76064
epoch 4 ==> loss=341.5274
epoch 5 ==> loss=278.41068
epoch 6 ==> loss=135.74925
epoch 7 ==> loss=82.346466
epoch 8 ==> loss=130.52307
epoch 9 ==> loss=182.63449
epoch 10 ==> loss=173.08661
epoch 11 ==> loss=122.788284
epoch 12 ==> loss=82.95317
epoch 13 ==> loss=79.944374
epoch 14 ==> loss=98.98658
epoch 15 ==> loss=110.080185
epoch 16 ==> loss=102.17229
epoch 17 ==> loss=84.964134
epoch 18 ==> loss=73.46289
epoch 19 ==> loss=71.983955
epoch 20 ==> loss=72.47829
epoch 21 ==> loss=68.51172
epoch 22 ==> loss=63.302757
epoch 23 ==> loss=61.93604
epoch 24 ==> loss=63.852142
epoch 25 ==> loss=63.927185
epoch 26 ==> loss=58.914772
epoch 27 ==> loss=51.51762
epoch 28 ==> loss=47.236523
epoch 29 ==> loss=48.024223
epoch 30 ==> loss=50.36827
epoch 31 ==> loss=50.16606
epoch 32 ==> loss=47.165485
epoch 33 ==> loss=44.13757
epoch 34 ==> loss=43.039883
epoch 35 ==> loss=43.016663
epoch 36 ==> loss=42.06479
epoch 37 ==> loss=39.7665
epoch 38 ==> loss=37.705425
epoch 39 ==> loss=37.184406
epoch 40 ==> loss=37.67279
epoch 41 ==> loss=37.685883
epoch 42 ==> loss=36.507225
epoch 43 ==> loss=34.810566
epoch 44 ==> loss=33.58453
epoch 45 ==> loss=33.005978
epoch 46 ==> loss=32.500763
epoch 47 ==> loss=31.667782
epoch 48 ==> loss=30.761843
epoch 49 ==> loss=30.221313
epoch 50 ==> loss=30.02868
epoch 51 ==> loss=29.764366
epoch 52 ==> loss=29.133831
epoch 53 ==> loss=28.259108
epoch 54 ==> loss=27.489716
epoch 55 ==> loss=26.990995
epoch 56 ==> loss=26.623722
epoch 57 ==> loss=26.198309
epoch 58 ==> loss=25.718477
epoch 59 ==> loss=25.326397
epoch 60 ==> loss=25.087276
epoch 61 ==> loss=24.913107
epoch 62 ==> loss=24.683632
epoch 63 ==> loss=24.38143
epoch 64 ==> loss=24.08282
epoch 65 ==> loss=23.847435
epoch 66 ==> loss=23.648779
epoch 67 ==> loss=23.425957
epoch 68 ==> loss=23.16454
epoch 69 ==> loss=22.903645
epoch 70 ==> loss=22.680687
epoch 71 ==> loss=22.497187
epoch 72 ==> loss=22.32711
epoch 73 ==> loss=22.147894
epoch 74 ==> loss=21.961992
epoch 75 ==> loss=21.787756
epoch 76 ==> loss=21.634148
epoch 77 ==> loss=21.484146
epoch 78 ==> loss=21.317476
epoch 79 ==> loss=21.135273
epoch 80 ==> loss=20.95728
epoch 81 ==> loss=20.792622
epoch 82 ==> loss=20.632324
epoch 83 ==> loss=20.467863
epoch 84 ==> loss=20.302624
epoch 85 ==> loss=20.143795
epoch 86 ==> loss=19.993317
epoch 87 ==> loss=19.848307
epoch 88 ==> loss=19.703896
epoch 89 ==> loss=19.557285
epoch 90 ==> loss=19.409634
epoch 91 ==> loss=19.264202
epoch 92 ==> loss=19.121904
epoch 93 ==> loss=18.979454
epoch 94 ==> loss=18.835377
epoch 95 ==> loss=18.691631
epoch 96 ==> loss=18.550173
epoch 97 ==> loss=18.410275
epoch 98 ==> loss=18.26999
epoch 99 ==> loss=18.128891
epoch 100 ==> loss=17.987902
epoch 101 ==> loss=17.84747
epoch 102 ==> loss=17.707973
epoch 103 ==> loss=17.568983
epoch 104 ==> loss=17.429214
epoch 105 ==> loss=17.288544
epoch 106 ==> loss=17.148846
epoch 107 ==> loss=17.01054
epoch 108 ==> loss=16.874016
