Limited tf.compat.v2.summary API due to missing TensorBoard installation.
Using SEED = 5578
/home/xianlli/dataset/HSI/Houston/Houston_corrected.mat
img shape: (130, 130, 144)
img_patches_nonzero: (6104, 7, 7, 144)
x_patches shape: (6104, 7, 7, 144), labels: [1 2 3 4 5 6 7]
constructing hypergraph...
construction completed. training clustering network...
epoch
epoch 0 ==> loss=300.11832
epoch 1 ==> loss=683.6829
epoch 2 ==> loss=168.7791
epoch 3 ==> loss=182.03802
epoch 4 ==> loss=343.67456
epoch 5 ==> loss=280.11505
epoch 6 ==> loss=140.0755
epoch 7 ==> loss=84.7225
epoch 8 ==> loss=126.4462
epoch 9 ==> loss=179.05711
epoch 10 ==> loss=176.25499
epoch 11 ==> loss=127.236435
epoch 12 ==> loss=80.41417
epoch 13 ==> loss=70.41034
epoch 14 ==> loss=90.60963
epoch 15 ==> loss=109.33666
epoch 16 ==> loss=105.75723
epoch 17 ==> loss=84.57712
epoch 18 ==> loss=64.5874
epoch 19 ==> loss=58.382484
epoch 20 ==> loss=62.96946
epoch 21 ==> loss=67.07298
epoch 22 ==> loss=64.97451
epoch 23 ==> loss=59.167946
epoch 24 ==> loss=54.20734
epoch 25 ==> loss=52.09439
epoch 26 ==> loss=51.37434
epoch 27 ==> loss=49.09942
epoch 28 ==> loss=44.67224
epoch 29 ==> loss=40.897102
epoch 30 ==> loss=40.098167
epoch 31 ==> loss=41.453125
epoch 32 ==> loss=42.288544
epoch 33 ==> loss=40.97519
epoch 34 ==> loss=38.253864
epoch 35 ==> loss=36.05214
epoch 36 ==> loss=35.40025
epoch 37 ==> loss=35.54853
epoch 38 ==> loss=35.112476
epoch 39 ==> loss=33.76345
epoch 40 ==> loss=32.32541
epoch 41 ==> loss=31.58988
epoch 42 ==> loss=31.53069
epoch 43 ==> loss=31.509302
epoch 44 ==> loss=31.02885
epoch 45 ==> loss=30.19256
epoch 46 ==> loss=29.469313
epoch 47 ==> loss=29.1186
epoch 48 ==> loss=28.939495
epoch 49 ==> loss=28.566717
epoch 50 ==> loss=27.925684
epoch 51 ==> loss=27.280197
epoch 52 ==> loss=26.878937
epoch 53 ==> loss=26.69742
epoch 54 ==> loss=26.529322
epoch 55 ==> loss=26.237305
epoch 56 ==> loss=25.866982
epoch 57 ==> loss=25.55059
epoch 58 ==> loss=25.340775
epoch 59 ==> loss=25.170532
epoch 60 ==> loss=24.950298
epoch 61 ==> loss=24.673489
epoch 62 ==> loss=24.396645
epoch 63 ==> loss=24.181826
epoch 64 ==> loss=24.015059
epoch 65 ==> loss=23.835758
epoch 66 ==> loss=23.611263
epoch 67 ==> loss=23.37117
epoch 68 ==> loss=23.16378
epoch 69 ==> loss=22.99747
epoch 70 ==> loss=22.839727
epoch 71 ==> loss=22.6596
epoch 72 ==> loss=22.459352
epoch 73 ==> loss=22.26226
epoch 74 ==> loss=22.083542
epoch 75 ==> loss=21.916708
epoch 76 ==> loss=21.747059
epoch 77 ==> loss=21.56799
epoch 78 ==> loss=21.387104
epoch 79 ==> loss=21.217684
epoch 80 ==> loss=21.060944
epoch 81 ==> loss=20.906788
epoch 82 ==> loss=20.743471
epoch 83 ==> loss=20.572868
epoch 84 ==> loss=20.4045
epoch 85 ==> loss=20.245544
epoch 86 ==> loss=20.092163
epoch 87 ==> loss=19.936565
epoch 88 ==> loss=19.77706
epoch 89 ==> loss=19.61815
epoch 90 ==> loss=19.464422
epoch 91 ==> loss=19.314089
epoch 92 ==> loss=19.16391
epoch 93 ==> loss=19.012476
epoch 94 ==> loss=18.860964
epoch 95 ==> loss=18.711727
epoch 96 ==> loss=18.564903
epoch 97 ==> loss=18.419792
epoch 98 ==> loss=18.275606
epoch 99 ==> loss=18.13143
epoch 100 ==> loss=17.988384
epoch 101 ==> loss=17.84785
epoch 102 ==> loss=17.709568
epoch 103 ==> loss=17.571949
epoch 104 ==> loss=17.434368
epoch 105 ==> loss=17.297935
epoch 106 ==> loss=17.163074
epoch 107 ==> loss=17.029812
epoch 108 ==> loss=16.897404
